0,16.1716166667,28.7290442667,42.1919032667
1,17.5677112667,29.6198275,43.2050539667
2,17.851037,30.2520371333,43.9993675
3,18.7785018667,31.0531245,44.4434268333
4,19.2449178333,31.7166233333,44.7299184667
5,19.6038859333,32.2879587667,44.8025885
6,21.2502804,32.8749569,45.5222071
7,21.5986627,33.3862078667,45.7213260333
8,21.6980251333,33.9750033667,46.3898285
9,21.6552779667,34.4086887667,46.6939678333
10,22.7620182,34.9408201667,47.6931944667
11,23.5530108667,35.1418665333,48.2547549333
12,23.1511603667,35.2735046,47.8851499333
13,23.3911606667,35.6941828333,48.3520294333
14,23.4362157667,35.9377418333,48.0139717333
15,23.9564014333,36.3933553333,48.9219740667
16,23.8652384667,36.5927038333,49.2292153667
17,23.9191238333,36.9385696,50.0893316667
18,24.6489453667,37.4397449333,49.8195120667
19,25.2504918,37.7598576333,50.5030307667
20,25.8709913667,37.9395152667,50.6852647
21,25.3146315,38.1539194333,50.0863582
22,26.6272579,38.3841437333,50.4562893333
23,25.7053619333,38.5687061333,50.8354067333
24,26.0481111,38.8962955667,50.865779
25,25.9553232333,38.9106792667,50.7218121333
26,26.4622380667,39.2022529333,51.9092165
27,26.4180484333,39.3073664667,51.7062845667
28,26.8936895,39.5765649667,52.6412804667
29,26.9355898,39.6780720667,52.4567359
30,27.5271859,39.7524198,52.7994874
31,26.7526169333,39.6711437333,52.1398245333
32,27.0348309,39.8100487333,52.4806993
33,26.9603473333,39.8577760333,51.6920167
34,26.6906233667,39.8864301,52.1616342667
35,27.4591098667,40.1183321333,52.7585299
36,27.6325529,40.1941963,52.6069446333
37,27.9170612333,40.4189064,52.8676328667
38,27.1657617,40.5336611333,53.2646586667
39,27.0305939667,40.6274350667,53.5645006333
40,28.0955612667,40.6762926333,53.4054660667
41,28.1960794667,41.0421392667,53.8746425333
42,29.0227547,41.2944929,54.0338393
43,28.4743540333,41.2687351333,54.3814405
44,27.9255609667,41.3423752667,54.2512688333
45,28.6565899,41.5309746667,54.0542814667
46,28.7723837667,41.4105052333,53.3767196667
47,28.7459558333,41.5375911667,54.0822611333
48,28.9143882667,41.48957,54.0372915
49,28.8246053333,41.5672808667,54.4826866333
50,29.3185015667,41.6611001333,54.9921647333
51,29.0421805,41.5161247,54.3810166333
52,28.9872360333,41.5711416,53.9035434333
53,28.0795825667,41.7312404333,54.1235674667
54,29.0572437333,41.8486575333,53.6797647667
55,28.5816177333,42.0105060333,53.9857669333
56,27.9920329333,41.9508748667,54.3530058333
57,28.1284981667,41.9802706333,54.5529075333
58,28.7490113667,41.8898464667,54.9055307
59,29.5199464667,41.9782218667,54.6109069
60,29.5555332333,42.0785527667,54.5897659
61,28.7231361667,42.2118809,54.2221198333
62,29.6037295333,42.2061748667,54.3961071667
63,29.1977323333,42.0948370333,53.7016743667
64,29.9833077,42.1203655667,54.1274944
65,29.9333776333,42.0758061,54.1168652667
66,29.4907507667,42.1187332667,54.0970049333
67,29.4243237333,42.0681227,54.3885526333
68,28.7982851,41.9346998,54.5964644667
69,29.1463643333,41.9663905333,54.6510878667
70,28.7100438667,41.9910540333,55.0209566
71,28.7733906,41.9968601333,55.0550560667
72,28.8537211333,41.9593779667,54.6093097
73,29.1652666333,42.1222471667,55.2590958333
74,29.1240606,42.2191631,54.9896568333
75,29.387645,42.2537453333,54.3259738333
76,29.3396217,42.1356625333,54.6736635333
77,29.2687152667,42.0889271,54.8477443
78,28.9474288,42.0837592333,54.5871253667
79,29.0976063333,42.0672552,54.248542
80,29.0177667333,42.0306874,54.6042547667
81,29.1241135,42.0028858667,54.7333789
82,28.7478893667,41.9481377333,54.3268612667
83,29.0707008667,41.9005432,53.7129426667
84,28.5379532667,41.8449738333,54.4483656667
85,28.9901332,41.9531119333,54.2315318667
86,29.0506683333,41.9708554,54.0477282333
87,28.2843329333,41.9850580333,54.4639792333
88,28.4066092333,42.1207197,55.1055207667
89,29.676488,42.1362884,54.9398135
90,28.3495909333,42.0724965333,54.5412615
91,29.4951901667,42.1061766667,54.4424621333
92,29.2137444333,42.1056913667,54.4022655333
93,29.2924848,42.2809355,55.0180552333
94,28.7497210667,42.2151999667,54.4383263667
95,28.7977026667,42.1143584,54.3173411
96,29.0454619,42.2373009667,54.6365388667
97,28.9334673667,42.2201374,54.4554361667
98,29.4453987333,42.3021190667,54.6739191
99,29.6001182667,42.3132127,54.3837848333
