0,1847.29064039,1617.42505931,1391.6593218
1,1840.94256259,1614.29186397,1400.42946504
2,1829.71456453,1610.13310434,1381.15188067
3,1826.03932071,1606.68380463,1396.19304696
4,1830.27271063,1602.13618158,1388.56746124
5,1828.93373163,1599.14712154,1379.69094923
6,1818.73294938,1595.74468085,1376.71515763
7,1822.04676587,1589.4881848,1381.78803372
8,1804.72838838,1585.37229826,1379.94480221
9,1800.93648697,1578.78118093,1366.99170692
10,1793.1858936,1576.87253614,1369.67538693
11,1804.29422024,1573.23404478,1364.87716106
12,1782.6371145,1571.17419085,1368.42585413
13,1788.05578734,1570.10519705,1364.38057122
14,1788.37555887,1568.38143036,1353.97391344
15,1788.58880343,1565.353509,1365.56056261
16,1777.25118483,1559.41366046,1353.42416313
17,1788.90876565,1556.09730795,1347.52728743
18,1774.09816677,1551.75089226,1352.32600072
19,1766.2643509,1549.90700558,1346.43866972
20,1767.09666019,1548.38709677,1348.92086331
21,1770.43375627,1550.3875969,1350.68209446
22,1773.78348016,1546.71066199,1344.74875611
23,1767.72140711,1545.5154294,1349.58837555
24,1767.51310906,1546.7904099,1352.14314689
25,1759.42759955,1544.4015444,1343.7849944
26,1766.36834668,1545.11742892,1343.18334453
27,1772.10703526,1542.81306248,1333.21482535
28,1768.13815053,1541.86154083,1340.54247285
29,1771.27000059,1538.22488848,1333.45186239
30,1761.4937467,1534.84088816,1332.5042196
31,1770.53824363,1535.31218014,1328.08003896
32,1777.35647846,1532.72364993,1333.15557926
33,1772.31641756,1533.66392311,1327.14001327
34,1777.040635,1535.23361138,1336.77925319
35,1768.34659593,1533.82074748,1328.08003896
36,1754.38596491,1531.8627451,1330.67198935
37,1744.59176553,1528.42877522,1325.2639484
38,1751.00682893,1527.41713762,1331.20340788
39,1756.74884347,1524.93264881,1319.20320127
40,1747.94616326,1520.60418673,1320.42253521
41,1744.08464624,1522.14724238,1314.23314496
42,1740.44207229,1521.9927959,1315.90490394
43,1746.41983933,1521.45247997,1310.95962244
44,1736.01064753,1519.67985411,1311.70477898
45,1736.91523854,1516.91358649,1305.99451482
46,1735.3077279,1513.69897573,1309.8148795
47,1732.5017325,1509.43396226,1302.42250586
48,1729.50536147,1508.52315583,1303.72430577
49,1728.50887301,1510.72615571,1310.21531205
50,1735.60890946,1505.26843954,1301.3490652
51,1734.50508788,1508.06816468,1305.36941955
52,1732.30165146,1505.64617315,1309.70051515
53,1720.18348624,1503.7593985,1297.01686122
54,1721.66427547,1503.0813167,1301.46197562
55,1734.40481008,1504.36265169,1308.32969908
56,1719.09919202,1500.97563416,1300.33375233
57,1724.8318289,1497.97773006,1292.54631624
58,1716.63996338,1495.51345962,1302.5921584
59,1715.36394305,1495.51345962,1299.7703739
60,1716.54174057,1493.80072698,1299.82668977
61,1713.69816063,1492.09191286,1299.43258111
62,1720.18348624,1491.7951268,1303.44108446
63,1714.1877607,1491.72094873,1303.04478131
64,1716.54174057,1492.38881703,1297.63398071
65,1712.71979904,1491.42431022,1297.1290211
66,1718.80371262,1491.57261473,1296.68049793
67,1717.52447472,1488.0952381,1299.32002252
68,1721.46668962,1487.20999405,1292.60200784
69,1710.27877544,1487.35746158,1291.71151776
70,1704.54545455,1484.04650012,1293.94004744
71,1705.70843757,1481.48148148,1292.04530772
72,1707.55307644,1482.35991699,1288.99200825
73,1704.64230922,1480.60408647,1292.93625824
74,1709.20692799,1481.92056906,1291.04445496
75,1702.51404574,1481.55464467,1299.65775679
76,1704.44861087,1480.75024679,1298.5326581
77,1708.81749829,1480.31185236,1291.26673266
78,1702.70730461,1478.12376823,1287.88529235
79,1696.73660992,1475.79693034,1280.90175484
80,1692.04737733,1472.75405007,1279.20859628
81,1692.81119512,1469.57970021,1281.39415684
82,1696.83257919,1471.45379635,1275.83567237
83,1698.36956522,1470.29994119,1275.61867506
84,1684.16325156,1468.06948862,1281.55837498
85,1686.24585465,1469.36376549,1285.07174984
86,1690.99825264,1466.41900479,1264.59554019
87,1682.18010542,1466.13234288,1274.48064914
88,1684.25780373,1466.49068778,1284.41152545
89,1684.73072387,1463.91450739,1268.8208425
90,1672.70699749,1460.20929667,1267.21297626
91,1683.87965873,1461.77459436,1270.91717856
92,1677.1019678,1458.15106445,1268.92817867
93,1671.49543125,1454.89815713,1276.81307457
94,1668.89185581,1450.04591812,1268.5525815
95,1662.32614839,1449.41540245,1268.60622463
96,1649.52988398,1448.15601467,1264.96879744
97,1644.82701903,1449.13534924,1272.5884449
98,1647.17509471,1449.76562122,1271.18644068
99,1649.16717058,1449.345379,1278.2275245
100,1652.07335206,1449.76562122,1275.78141612
101,1635.50128114,1445.92249855,1268.17720663
102,1650.4373659,1445.15631774,1265.4490235
103,1647.71791069,1443.001443,1267.26650615
104,1642.1260058,1441.96106705,1268.60622463
105,1640.50965167,1439.4012091,1268.23081801
106,1642.48562825,1440.9221902,1258.86450422
107,1651.98237885,1440.9221902,1268.87450831
108,1652.25532852,1439.53934741,1260.61013531
109,1654.07730055,1436.85042387,1258.38926174
110,1638.98601399,1435.81889538,1262.46686024
111,1645.54879052,1435.40669856,1258.54763603
112,1642.75544847,1436.1625736,1253.3946104
113,1639.79229298,1435.06338197,1260.45124154
114,1647.17509471,1434.24009179,1256.0184216
115,1634.52108532,1432.25436838,1260.13357416
116,1635.41212386,1432.52793429,1258.38926174
117,1642.57555848,1432.11762459,1252.29587577
118,1645.81961817,1431.63922691,1253.60411182
119,1641.58686731,1428.84358926,1251.51224396
120,1629.9032924,1425.51674982,1255.80811252
