0,33185.840708,29411.7647059,24793.3884298
1,33259.4235033,29296.875,24449.8777506
2,33259.4235033,29013.5396518,24311.1831442
3,33370.4115684,28790.7869482,24096.3855422
4,33296.3374029,28708.1339713,24135.1568785
5,33185.840708,28625.9541985,23942.537909
6,33076.0749724,28571.4285714,23790.6423473
7,33370.4115684,28517.1102662,23510.9717868
8,33185.840708,28490.02849,23847.3767886
9,32930.845225,28462.9981025,23677.9794791
10,33003.30033,28409.0909091,23640.6619385
11,32608.6956522,28275.2120641,23715.4150198
12,32786.8852459,28301.8867925,23696.6824645
13,32894.7368421,28116.2136832,23437.5
14,32715.3762268,28037.3831776,23419.2037471
15,32502.708559,28011.2044818,23419.2037471
16,32715.3762268,27985.0746269,23382.6968044
17,32786.8852459,28011.2044818,23364.4859813
18,32786.8852459,28011.2044818,23219.8142415
19,32822.7571116,27932.9608939,23273.8557021
20,32679.7385621,27958.9934762,23237.8001549
21,32573.2899023,27906.9767442,23273.8557021
22,32786.8852459,27906.9767442,22970.9035222
23,32467.5324675,27829.3135436,23006.1349693
24,32537.9609544,27855.1532033,22831.0502283
25,32608.6956522,27881.0408922,22935.7798165
26,32502.708559,27829.3135436,22970.9035222
27,32327.5862069,27855.1532033,23166.023166
28,32502.708559,27855.1532033,23041.4746544
29,32467.5324675,27803.5217794,23006.1349693
30,32467.5324675,27726.4325323,22831.0502283
31,32362.4595469,27752.0814061,22988.5057471
32,32467.5324675,27700.8310249,22813.6882129
33,32502.708559,27777.7777778,22796.3525836
34,32644.1784548,27777.7777778,23023.791251
35,32573.2899023,27803.5217794,22988.5057471
36,32644.1784548,27752.0814061,22935.7798165
37,32679.7385621,27675.2767528,22744.5034117
38,32397.4082073,27675.2767528,22970.9035222
39,32432.4324324,27700.8310249,22779.0432802
40,32537.9609544,27726.4325323,22848.43869
41,32644.1784548,27700.8310249,22761.7602428
42,32467.5324675,27624.3093923,22796.3525836
43,32119.9143469,27624.3093923,22779.0432802
44,32362.4595469,27649.7695853,22865.8536585
45,32362.4595469,27624.3093923,22848.43869
46,32432.4324324,27675.2767528,22779.0432802
47,32608.6956522,27726.4325323,22813.6882129
48,32573.2899023,27675.2767528,22761.7602428
49,32432.4324324,27675.2767528,22970.9035222
50,32362.4595469,27700.8310249,22970.9035222
51,32432.4324324,27726.4325323,22796.3525836
52,32397.4082073,27752.0814061,22796.3525836
53,32537.9609544,27675.2767528,22675.7369615
54,32573.2899023,27726.4325323,22918.2582124
55,32644.1784548,27700.8310249,22796.3525836
56,32573.2899023,27726.4325323,22658.6102719
57,32397.4082073,27624.3093923,22883.2951945
58,32502.708559,27675.2767528,22900.7633588
59,32537.9609544,27700.8310249,23112.4807396
60,32362.4595469,27649.7695853,22727.2727273
61,32327.5862069,27624.3093923,22883.2951945
62,32362.4595469,27700.8310249,22692.8895613
63,32537.9609544,27700.8310249,22744.5034117
64,32573.2899023,27675.2767528,22918.2582124
65,32432.4324324,27700.8310249,22883.2951945
66,32467.5324675,27649.7695853,22865.8536585
67,32362.4595469,27726.4325323,22883.2951945
68,32362.4595469,27726.4325323,22848.43869
69,32327.5862069,27700.8310249,23148.1481481
70,32467.5324675,27726.4325323,22883.2951945
71,32362.4595469,27675.2767528,23041.4746544
72,32467.5324675,27675.2767528,22953.3282326
73,32467.5324675,27726.4325323,22935.7798165
74,32432.4324324,27675.2767528,22727.2727273
75,32327.5862069,27726.4325323,23094.6882217
76,32188.8412017,27675.2767528,22813.6882129
77,32502.708559,27777.7777778,23094.6882217
78,32188.8412017,27855.1532033,22900.7633588
79,32397.4082073,27803.5217794,22935.7798165
80,32432.4324324,27726.4325323,23148.1481481
81,32327.5862069,27649.7695853,22970.9035222
82,32223.4156821,27726.4325323,22988.5057471
83,32432.4324324,27624.3093923,23006.1349693
84,32362.4595469,27675.2767528,22744.5034117
85,32467.5324675,27726.4325323,22727.2727273
86,32502.708559,27752.0814061,22813.6882129
87,32502.708559,27675.2767528,22953.3282326
88,32608.6956522,27726.4325323,22970.9035222
89,32292.787944,27777.7777778,22744.5034117
90,32715.3762268,27700.8310249,22761.7602428
91,32397.4082073,27675.2767528,22970.9035222
92,32362.4595469,27649.7695853,23059.1852421
93,32537.9609544,27624.3093923,22658.6102719
94,32292.787944,27675.2767528,22918.2582124
95,32432.4324324,27675.2767528,22727.2727273
96,32362.4595469,27752.0814061,22831.0502283
97,32467.5324675,27700.8310249,22918.2582124
98,32258.0645161,27726.4325323,22900.7633588
99,32327.5862069,27700.8310249,22970.9035222
100,32432.4324324,27700.8310249,22953.3282326
101,32573.2899023,27700.8310249,22727.2727273
102,32327.5862069,27649.7695853,22658.6102719
103,32467.5324675,27624.3093923,22970.9035222
104,32397.4082073,27675.2767528,22988.5057471
105,32644.1784548,27726.4325323,22953.3282326
106,32467.5324675,27675.2767528,22935.7798165
107,32362.4595469,27649.7695853,22935.7798165
108,32432.4324324,27700.8310249,22831.0502283
109,32397.4082073,27675.2767528,23076.9230769
110,32608.6956522,27649.7695853,22970.9035222
111,32537.9609544,27700.8310249,23006.1349693
112,32573.2899023,27649.7695853,22900.7633588
113,32292.787944,27675.2767528,23023.791251
114,32679.7385621,27726.4325323,22988.5057471
115,32397.4082073,27675.2767528,23094.6882217
116,32786.8852459,27752.0814061,23076.9230769
117,32644.1784548,27726.4325323,22988.5057471
118,32537.9609544,27726.4325323,22779.0432802
119,32292.787944,27700.8310249,22953.3282326
120,32537.9609544,27675.2767528,23183.9258114
121,32537.9609544,27675.2767528,22935.7798165
122,32397.4082073,27700.8310249,22813.6882129
123,32292.787944,27649.7695853,22953.3282326
124,32537.9609544,27700.8310249,23059.1852421
125,32502.708559,27700.8310249,22900.7633588
126,32292.787944,27598.8960442,22970.9035222
127,32258.0645161,27573.5294118,22988.5057471
128,32258.0645161,27548.2093664,22590.3614458
129,32397.4082073,27649.7695853,22900.7633588
130,32467.5324675,27624.3093923,22900.7633588
131,32085.5614973,27700.8310249,22779.0432802
132,32223.4156821,27700.8310249,22865.8536585
133,32258.0645161,27675.2767528,22779.0432802
134,32432.4324324,27675.2767528,22988.5057471
135,32502.708559,27726.4325323,22900.7633588
136,32467.5324675,27649.7695853,22953.3282326
137,32573.2899023,27573.5294118,22848.43869
138,32432.4324324,27573.5294118,23023.791251
139,32327.5862069,27497.7085243,22935.7798165
140,32258.0645161,27598.8960442,22918.2582124
141,32327.5862069,27624.3093923,22831.0502283
142,32362.4595469,27598.8960442,22744.5034117
143,32502.708559,27548.2093664,22624.4343891
144,32223.4156821,27522.9357798,22727.2727273
145,32432.4324324,27522.9357798,22692.8895613
146,32573.2899023,27447.3924977,22831.0502283
147,32327.5862069,27447.3924977,22761.7602428
148,32362.4595469,27472.5274725,22831.0502283
149,32432.4324324,27522.9357798,22744.5034117
150,32397.4082073,27573.5294118,22796.3525836
151,32397.4082073,27548.2093664,22848.43869
152,32397.4082073,27522.9357798,22761.7602428
153,32258.0645161,27522.9357798,22624.4343891
154,32397.4082073,27548.2093664,22883.2951945
155,32397.4082073,27522.9357798,22796.3525836
156,32537.9609544,27598.8960442,23059.1852421
157,32362.4595469,27598.8960442,23006.1349693
158,32467.5324675,27649.7695853,22831.0502283
159,32223.4156821,27649.7695853,22865.8536585
160,32327.5862069,27624.3093923,22848.43869
161,32502.708559,27522.9357798,23023.791251
162,32502.708559,27522.9357798,22953.3282326
163,32786.8852459,27624.3093923,23059.1852421
164,32397.4082073,27573.5294118,22953.3282326
165,32397.4082073,27573.5294118,22970.9035222
166,32432.4324324,27598.8960442,23006.1349693
167,32679.7385621,27598.8960442,22779.0432802
168,32608.6956522,27700.8310249,22988.5057471
169,32608.6956522,27675.2767528,22831.0502283
170,32537.9609544,27726.4325323,22831.0502283
171,32467.5324675,27675.2767528,22848.43869
172,32467.5324675,27700.8310249,23006.1349693
173,32397.4082073,27726.4325323,23059.1852421
174,32467.5324675,27675.2767528,22865.8536585
175,32432.4324324,27649.7695853,22727.2727273
176,32467.5324675,27649.7695853,22831.0502283
177,32502.708559,27649.7695853,22710.0681302
178,32432.4324324,27649.7695853,22796.3525836
179,32223.4156821,27598.8960442,22675.7369615
180,32537.9609544,27548.2093664,22455.0898204
181,32679.7385621,27675.2767528,22848.43869
182,32223.4156821,27598.8960442,23076.9230769
183,32362.4595469,27649.7695853,22918.2582124
184,32397.4082073,27624.3093923,22953.3282326
185,32223.4156821,27675.2767528,22710.0681302
186,32327.5862069,27624.3093923,22727.2727273
187,32397.4082073,27649.7695853,22744.5034117
188,32292.787944,27573.5294118,22675.7369615
189,32467.5324675,27726.4325323,22900.7633588
190,32502.708559,27675.2767528,22918.2582124
191,32537.9609544,27700.8310249,23006.1349693
192,32327.5862069,27675.2767528,22831.0502283
193,32327.5862069,27675.2767528,22848.43869
194,32432.4324324,27675.2767528,22970.9035222
195,32397.4082073,27726.4325323,22935.7798165
196,32432.4324324,27649.7695853,22865.8536585
197,32362.4595469,27752.0814061,23219.8142415
198,32432.4324324,27803.5217794,23130.3006939
199,32502.708559,27803.5217794,23130.3006939
200,32537.9609544,27752.0814061,23201.8561485
201,32432.4324324,27803.5217794,23219.8142415
202,32397.4082073,27752.0814061,23041.4746544
203,32362.4595469,27700.8310249,23059.1852421
204,32223.4156821,27726.4325323,23255.8139535
205,32432.4324324,27700.8310249,22900.7633588
206,32362.4595469,27700.8310249,23076.9230769
207,32432.4324324,27649.7695853,22813.6882129
208,32608.6956522,27752.0814061,22953.3282326
209,32502.708559,27752.0814061,23023.791251
210,32432.4324324,27777.7777778,22883.2951945
211,32608.6956522,27726.4325323,23041.4746544
212,32502.708559,27803.5217794,23201.8561485
213,32397.4082073,27829.3135436,23094.6882217
214,32573.2899023,27777.7777778,23291.9254658
215,32786.8852459,27777.7777778,23023.791251
216,32432.4324324,27803.5217794,23041.4746544
217,32397.4082073,27777.7777778,22761.7602428
218,32223.4156821,27675.2767528,22779.0432802
219,32467.5324675,27752.0814061,22796.3525836
220,32715.3762268,27803.5217794,22796.3525836
221,32537.9609544,27726.4325323,22953.3282326
222,32644.1784548,27726.4325323,22953.3282326
223,32502.708559,27726.4325323,23076.9230769
224,32188.8412017,27726.4325323,22900.7633588
225,32502.708559,27829.3135436,22900.7633588
226,32397.4082073,27829.3135436,23059.1852421
227,32432.4324324,27726.4325323,22988.5057471
228,32362.4595469,27752.0814061,23006.1349693
229,32292.787944,27829.3135436,23112.4807396
230,32502.708559,27829.3135436,23201.8561485
231,32715.3762268,27803.5217794,23041.4746544
232,32573.2899023,27829.3135436,23006.1349693
233,32502.708559,27752.0814061,23041.4746544
234,32223.4156821,27726.4325323,23183.9258114
235,32362.4595469,27803.5217794,22988.5057471
236,32258.0645161,27726.4325323,22970.9035222
237,32292.787944,27752.0814061,22779.0432802
238,32537.9609544,27752.0814061,23023.791251
239,32573.2899023,27752.0814061,22935.7798165
240,32573.2899023,27803.5217794,23076.9230769
241,32608.6956522,27777.7777778,23023.791251
242,32608.6956522,27752.0814061,22988.5057471
243,32327.5862069,27752.0814061,22813.6882129
244,32397.4082073,27777.7777778,23112.4807396
245,32502.708559,27752.0814061,23006.1349693
246,32573.2899023,27777.7777778,22918.2582124
247,32467.5324675,27726.4325323,23059.1852421
248,32608.6956522,27803.5217794,22900.7633588
249,32467.5324675,27777.7777778,22953.3282326
250,32608.6956522,27726.4325323,22658.6102719
251,32502.708559,27700.8310249,22988.5057471
252,32397.4082073,27726.4325323,23023.791251
253,32537.9609544,27803.5217794,23112.4807396
254,32537.9609544,27752.0814061,22900.7633588
255,32573.2899023,27777.7777778,23076.9230769
256,32573.2899023,27752.0814061,22953.3282326
257,32502.708559,27855.1532033,23112.4807396
258,32362.4595469,27803.5217794,23094.6882217
259,32573.2899023,27829.3135436,23130.3006939
260,32397.4082073,27855.1532033,23166.023166
261,32644.1784548,27829.3135436,23112.4807396
262,32467.5324675,27881.0408922,22900.7633588
263,32502.708559,27829.3135436,22935.7798165
264,32573.2899023,27777.7777778,22988.5057471
265,32502.708559,27752.0814061,23041.4746544
266,32467.5324675,27829.3135436,23112.4807396
267,32432.4324324,27777.7777778,23112.4807396
268,32432.4324324,27752.0814061,22988.5057471
269,32223.4156821,27752.0814061,23006.1349693
270,32327.5862069,27649.7695853,22848.43869
271,32327.5862069,27675.2767528,22988.5057471
272,32502.708559,27700.8310249,23094.6882217
273,32573.2899023,27649.7695853,22883.2951945
274,32432.4324324,27700.8310249,22641.509434
275,32537.9609544,27675.2767528,22779.0432802
276,32573.2899023,27649.7695853,23076.9230769
277,32362.4595469,27752.0814061,23059.1852421
278,32258.0645161,27700.8310249,22796.3525836
279,32502.708559,27649.7695853,22813.6882129
280,32502.708559,27624.3093923,22831.0502283
281,32362.4595469,27675.2767528,22813.6882129
282,32467.5324675,27649.7695853,22988.5057471
283,32502.708559,27649.7695853,23094.6882217
284,32537.9609544,27649.7695853,22848.43869
285,32362.4595469,27624.3093923,22831.0502283
286,32467.5324675,27598.8960442,22935.7798165
287,32537.9609544,27522.9357798,22918.2582124
288,32432.4324324,27598.8960442,22813.6882129
289,32502.708559,27598.8960442,22918.2582124
